FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Element,Tab,currentQuestion,Fixation Dispersion
1900,949.5196,425.6449,3027943.034,3027951.366,8.332,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1901,965.9549,420.7823,3028005.5355,3028018.0335,12.498,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1902,953.9407,427.4446,3028130.5575,3028143.014,12.4565,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1903,968.3091,428.2184,3028434.655,3028451.325,16.67,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1904,980.0743,408.7448,3028480.5105,3028492.986,12.4755,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,3,
1905,975.8873,419.4721,3028501.315,3028509.65,8.335,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1906,950.5752,409.6945,3028867.926,3028876.259,8.333,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,3,
1907,959.6532,489.1046,3029054.558,3029111.4555,56.8975,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1908,974.2231,443.0933,3029373.366,3029381.69,8.324,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1909,946.8475,425.2968,3029523.388,3029535.926,12.538,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1910,943.1815,425.4245,3029573.395,3029581.6815,8.2865,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1911,908.0225,421.5383,3029827.4795,3029839.9715,12.492,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,
1912,910.3321,416.8005,3029890.007,3029902.481,12.474,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,3,
1913,950.0963,429.3748,3030139.9595,3030164.963,25.0035,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,3,0.4226
1915,753.6001,72.4517,3030561.684,3030569.9785,8.2945,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1917,792.4997,49.9734,3030661.645,3030669.9505,8.3055,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1918,797.3686,48.1191,3030678.3155,3030686.647,8.3315,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1919,789.4905,42.1662,3030694.981,3030711.63,16.649,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.1457
1920,784.2728,22.5131,3030736.611,3030744.941,8.33,,cca_1_validatecustomerdata.bpmn,3,
1921,798.7604,39.1037,3030753.2765,3030778.2755,24.999,,cca_1_validatecustomerdata.bpmn,3,0.1769
1922,796.8946,20.5164,3030786.606,3030794.962,8.356,,cca_1_validatecustomerdata.bpmn,3,
1923,790.2714,25.8838,3030853.3135,3030861.606,8.2925,,cca_1_validatecustomerdata.bpmn,3,
1924,777.332,31.4041,3030878.2715,3030903.3055,25.034,,cca_1_validatecustomerdata.bpmn,3,0.7089
1925,775.1446,38.3077,3030911.605,3030924.099,12.494,,cca_1_validatecustomerdata.bpmn,3,
1926,838.8192,17.2794,3030969.9475,3030978.29,8.3425,,cca_1_validatecustomerdata.bpmn,3,
1927,827.7367,26.228,3031011.583,3031028.2745,16.6915,,cca_1_validatecustomerdata.bpmn,3,0.2516
1928,835.7125,30.7833,3031036.585,3031069.9445,33.3595,,cca_1_validatecustomerdata.bpmn,3,0.3569
1929,824.8105,29.9559,3031086.619,3031094.9125,8.2935,,cca_1_validatecustomerdata.bpmn,3,
1930,893.4361,44.7853,3031161.5545,3031169.8885,8.334,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1931,907.2479,52.2029,3031211.55,3031219.884,8.334,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1932,903.6809,46.7248,3031228.216,3031269.9335,41.7175,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.591
1933,908.4656,46.5769,3031319.8865,3031344.8825,24.996,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.6426
1934,964.9244,7.4178,3031394.9035,3031403.1995,8.296,,cca_1_validatecustomerdata.bpmn,3,
1935,962.4676,38.4956,3031494.8585,3031503.193,8.3345,,cca_1_validatecustomerdata.bpmn,3,
1936,1034.8356,29.8331,3031611.5395,3031649.0295,37.49,,cca_1_validatecustomerdata.bpmn,3,0.5645
1937,1045.1375,23.9015,3031669.877,3031736.4925,66.6155,,cca_1_validatecustomerdata.bpmn,3,0.6982
1938,1022.5607,39.3436,3031753.157,3031761.499,8.342,,cca_1_validatecustomerdata.bpmn,3,
1939,1097.0379,23.6778,3031849.015,3031869.8475,20.8325,,cca_1_validatecustomerdata.bpmn,3,0.5557
1940,1101.5263,39.1258,3031886.483,3031894.8235,8.3405,,cca_1_validatecustomerdata.bpmn,3,
1941,1076.5941,44.984,3031919.825,3031928.154,8.329,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1942,1157.2628,28.2154,3032017.283,3032041.572,24.289,,cca_1_validatecustomerdata.bpmn,3,0.6705
1943,1166.3663,36.5007,3032074.9205,3032083.277,8.3565,,cca_1_validatecustomerdata.bpmn,3,
1944,1163.036,24.4979,3032116.593,3032124.927,8.334,,cca_1_validatecustomerdata.bpmn,3,
1945,1162.1689,23.2851,3032166.5915,3032216.5555,49.964,,cca_1_validatecustomerdata.bpmn,3,0.8183
1946,1143.9875,26.8518,3032241.579,3032266.5385,24.9595,,cca_1_validatecustomerdata.bpmn,3,4.5383
1947,857.1914,562.5373,3032512.4205,3032549.9075,37.487,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,3,
1948,788.7575,544.8661,3032966.4515,3032983.1255,16.674,Activity_09vlpx6,cca_1_validatecustomerdata.bpmn,3,
1949,791.9702,548.518,3033058.148,3033091.462,33.314,Activity_09vlpx6,cca_1_validatecustomerdata.bpmn,3,0.2578
1950,794.0193,552.32,3033466.4835,3033478.9555,12.472,Activity_09vlpx6,cca_1_validatecustomerdata.bpmn,3,
1951,803.6401,534.9953,3034053.845,3034070.52,16.675,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,3,
1952,816.7831,567.298,3034754.4125,3034762.738,8.3255,Activity_09vlpx6,cca_1_validatecustomerdata.bpmn,3,
1953,814.1125,550.1755,3034787.7285,3034796.0605,8.332,Activity_09vlpx6,cca_1_validatecustomerdata.bpmn,3,
1954,583.047,128.4673,3035520.976,3035529.317,8.341,option-answer-for-questionID_3_option_No,cca_1_validatecustomerdata.bpmn,3,
1955,590.6466,128.0189,3035537.6425,3035545.983,8.3405,option-answer-for-questionID_3_option_No,cca_1_validatecustomerdata.bpmn,3,
1956,587.1211,118.2573,3035562.645,3035587.679,25.034,option-answer-for-questionID_3_option_No,cca_1_validatecustomerdata.bpmn,3,0.8098
1957,584.6327,123.3923,3035595.9985,3035612.6415,16.643,option-answer-for-questionID_3_option_No,cca_1_validatecustomerdata.bpmn,3,1.0805
1958,580.3498,115.0852,3035637.6205,3035670.9815,33.361,option-answer-for-questionID_3_option_No,cca_1_validatecustomerdata.bpmn,3,0.4556
1959,541.4219,68.7264,3035704.3065,3035712.64,8.3335,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1960,541.8787,79.8606,3035720.9465,3035737.6095,16.663,answer_area_for_questionID_3,cca_1_validatecustomerdata.bpmn,3,0.4091
1962,538.1119,69.0299,3035812.6295,3035858.4335,45.804,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.7748
1963,526.9361,69.9194,3035870.933,3035887.598,16.665,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.6491
1964,516.5158,69.8747,3035908.428,3035920.9265,12.4985,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1965,503.8892,71.0562,3035937.626,3035945.9275,8.3015,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1966,506.6558,64.342,3035958.4225,3035995.943,37.5205,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.7401
1967,501.7156,59.7761,3036037.6355,3036054.2375,16.602,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.6283
1968,505.6333,70.8028,3036062.57,3036120.8985,58.3285,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.8352
1969,520.0841,69.2368,3036137.5625,3036145.8945,8.332,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1970,515.521,60.7759,3036179.2405,3036187.5925,8.352,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1971,513.3749,68.1069,3036200.095,3036254.2355,54.1405,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.999
1972,523.9902,53.7552,3036279.22,3036287.549,8.329,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1973,518.0266,68.7418,3036295.885,3036337.569,41.684,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.899
1974,512.2843,49.9788,3036387.59,3036395.957,8.367,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1975,1250.575,28.3244,3036516.7305,3036626.043,109.3125,,cca_1_validatecustomerdata.bpmn,3,2.925
1976,1242.1096,82.1927,3036633.8255,3036646.1605,12.335,question-area-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1978,1337.0702,53.0795,3036725.296,3036733.672,8.376,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,
1979,1318.9427,51.4187,3036742.004,3036767.0395,25.0355,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.3
1980,1328.627,45.9642,3036775.3725,3036808.644,33.2715,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.8831
1981,1311.4933,72.9188,3036833.6475,3036850.305,16.6575,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.9532
1982,1313.3723,62.0716,3036858.647,3036875.296,16.649,title-for-questionID_3,cca_1_validatecustomerdata.bpmn,3,0.1809
1983,839.3476,420.0216,3037271.1115,3037283.611,12.4995,main,cca_main.bpmn,4,
1984,968.9565,667.9277,3037975.191,3038085.023,109.832,cca_1_validatecustomerdata,cca_main.bpmn,4,2.7445
1985,1132.0358,692.6244,3038280.2385,3038288.5425,8.304,cca_2_createcustomer,cca_main.bpmn,4,
1986,1350.2195,579.4267,3038421.8655,3038434.364,12.4985,cca_3_ratecustomer,cca_main.bpmn,4,
1987,1368.0013,572.482,3038626.025,3038642.708,16.683,cca_3_ratecustomer,cca_main.bpmn,4,
1988,1373.7035,602.0525,3038663.528,3038671.8325,8.3045,cca_3_ratecustomer,cca_main.bpmn,4,
1989,1360.4749,598.9142,3038709.3245,3038721.824,12.4995,cca_3_ratecustomer,cca_main.bpmn,4,
1990,639.1844,84.8342,3038855.1405,3038863.4745,8.334,answer_area_for_questionID_4,cca_main.bpmn,4,
1991,618.1392,51.3944,3038921.855,3038930.245,8.39,title-for-questionID_4,cca_main.bpmn,4,
1992,629.9138,55.0513,3038946.867,3038955.174,8.307,title-for-questionID_4,cca_main.bpmn,4,
1993,518.9312,31.1104,3039005.144,3039013.5295,8.3855,,cca_main.bpmn,4,
1994,505.2156,35.3236,3039030.1215,3039046.8005,16.679,,cca_main.bpmn,4,0.4796
1995,508.2579,50.2536,3039055.1175,3039071.8275,16.71,title-for-questionID_4,cca_main.bpmn,4,2.3904
1996,498.6011,11.743,3039080.159,3039088.4715,8.3125,,cca_main.bpmn,4,
1998,511.3936,57.0408,3039146.777,3039155.1085,8.3315,title-for-questionID_4,cca_main.bpmn,4,
2000,508.887,46.7259,3039196.839,3039255.171,58.332,title-for-questionID_4,cca_main.bpmn,4,0.661
2001,514.7545,45.9397,3039263.498,3039271.8075,8.3095,title-for-questionID_4,cca_main.bpmn,4,
2002,591.3048,0.9542,3039346.769,3039355.0845,8.3155,,cca_main.bpmn,4,
2003,607.2863,14.1157,3039396.786,3039421.7615,24.9755,,cca_main.bpmn,4,0.8845
2004,601.0839,24.7052,3039430.0995,3039438.436,8.3365,,cca_main.bpmn,4,
2005,604.6507,14.1635,3039455.1105,3039580.0615,124.951,,cca_main.bpmn,4,1.6993
2006,544.3485,15.313,3039613.4095,3039621.7235,8.314,,cca_main.bpmn,4,
2007,536.1644,33.0361,3039638.408,3039646.74,8.332,,cca_main.bpmn,4,
2008,536.1503,27.5201,3039655.0695,3039680.0795,25.01,,cca_main.bpmn,4,0.8945
2009,537.3079,19.4646,3039696.715,3039763.383,66.668,,cca_main.bpmn,4,1.2038
2010,534.6373,43.8695,3039775.882,3039788.382,12.5,title-for-questionID_4,cca_main.bpmn,4,
2011,537.2444,34.9837,3039796.7065,3039805.043,8.3365,,cca_main.bpmn,4,
2013,600.2857,22.901,3039880.0485,3039896.692,16.6435,,cca_main.bpmn,4,0.6437
2014,610.5103,27.2113,3039905.034,3039917.5425,12.5085,,cca_main.bpmn,4,
2015,617.3996,23.7757,3039971.7085,3040005.022,33.3135,,cca_main.bpmn,4,1.6054
2016,608.0533,23.6663,3040038.3545,3040046.686,8.3315,,cca_main.bpmn,4,
2017,610.0354,13.7289,3040055.018,3040080.026,25.008,,cca_main.bpmn,4,0.5923
2018,605.5824,10.0184,3040088.362,3040105.0015,16.6395,,cca_main.bpmn,4,2.1132
2019,599.1466,13.394,3040113.3775,3040129.9985,16.621,,cca_main.bpmn,4,0.5116
2020,662.1592,2.4655,3040171.6785,3040180.008,8.3295,,cca_main.bpmn,4,
2021,674.2446,11.318,3040204.991,3040213.333,8.342,,cca_main.bpmn,4,
2022,667.6557,12.2765,3040221.6655,3040242.508,20.8425,,cca_main.bpmn,4,0.2859
2023,670.7797,27.2455,3040255.0015,3040313.3295,58.328,,cca_main.bpmn,4,2.2616
2024,667.8498,33.8231,3040321.664,3040346.6545,24.9905,,cca_main.bpmn,4,1.3377
2025,681.6366,29.5892,3040363.336,3040380.0195,16.6835,,cca_main.bpmn,4,0.5768
2026,674.889,35.7867,3040388.3215,3040396.636,8.3145,,cca_main.bpmn,4,
2027,613.958,11.0876,3040458.113,3040510.83,52.717,,cca_main.bpmn,4,
2028,624.1522,31.7469,3040526.7635,3040551.7565,24.993,,cca_main.bpmn,4,0.7378
2029,644.4769,48.1533,3040576.753,3040585.1005,8.3475,title-for-questionID_4,cca_main.bpmn,4,
2030,600.0897,36.8005,3040593.4335,3040601.75,8.3165,,cca_main.bpmn,4,
2031,625.1476,32.0854,3040610.082,3040643.454,33.372,,cca_main.bpmn,4,0.7012
2032,622.2353,22.2031,3040693.42,3040718.448,25.028,,cca_main.bpmn,4,0.7641
2033,607.3483,10.979,3040726.745,3040735.1145,8.3695,,cca_main.bpmn,4,
2034,631.796,38.3455,3040760.09,3040785.069,24.979,,cca_main.bpmn,4,0.3038
2035,618.784,41.3966,3040801.754,3040810.075,8.321,title-for-questionID_4,cca_main.bpmn,4,
2036,661.1566,41.1852,3040860.093,3040868.432,8.339,title-for-questionID_4,cca_main.bpmn,4,
2038,669.0664,36.723,3040960.05,3040968.389,8.339,,cca_main.bpmn,4,
2039,657.3832,38.6753,3040985.0475,3040993.387,8.3395,,cca_main.bpmn,4,
2040,679.5941,25.7726,3041026.7425,3041035.0915,8.349,,cca_main.bpmn,4,
2041,723.8546,36.6487,3041076.7195,3041093.4175,16.698,,cca_main.bpmn,4,0.2177
2042,729.6015,32.0639,3041101.7505,3041110.059,8.3085,,cca_main.bpmn,4,
2043,725.7455,43.959,3041126.718,3041139.211,12.493,title-for-questionID_4,cca_main.bpmn,4,
2045,717.3446,36.8934,3041193.3525,3041201.728,8.3755,,cca_main.bpmn,4,
2046,727.0885,34.4613,3041210.074,3041218.3875,8.3135,,cca_main.bpmn,4,
2048,700.8705,30.4483,3041268.355,3041276.6985,8.3435,,cca_main.bpmn,4,
2049,730.2898,42.813,3041289.1975,3041318.3465,29.149,title-for-questionID_4,cca_main.bpmn,4,0.6337
2050,671.9343,47.3858,3041451.7015,3041476.698,24.9965,title-for-questionID_4,cca_main.bpmn,4,0.8184
2052,656.8103,54.6507,3041576.6455,3041629.8895,53.244,title-for-questionID_4,cca_main.bpmn,4,
2054,718.1705,31.1201,3041748.757,3041757.114,8.357,,cca_main.bpmn,4,
2056,724.0638,26.423,3041815.412,3041823.7435,8.3315,,cca_main.bpmn,4,
2057,743.3666,61.0577,3041873.719,3041898.679,24.96,title-for-questionID_4,cca_main.bpmn,4,0.7168
2060,773.5555,33.4585,3042131.9795,3042140.3455,8.366,,cca_main.bpmn,4,
2061,825.9876,36.1066,3042190.308,3042198.643,8.335,,cca_main.bpmn,4,
2062,820.0502,36.111,3042206.9945,3042223.64,16.6455,,cca_main.bpmn,4,0.8308
2063,818.4159,38.6206,3042231.9695,3042240.3575,8.388,,cca_main.bpmn,4,
2064,804.2386,39.1326,3042298.6815,3042315.296,16.6145,,cca_main.bpmn,4,0.0166
2065,827.8215,51.3494,3042373.6245,3042382.01,8.3855,title-for-questionID_4,cca_main.bpmn,4,
2066,821.1277,54.4705,3042398.6185,3042406.9525,8.334,title-for-questionID_4,cca_main.bpmn,4,
2067,831.1059,40.3682,3042432.002,3042440.3775,8.3755,,cca_main.bpmn,4,
2068,826.5088,42.4525,3042448.6545,3042456.943,8.2885,title-for-questionID_4,cca_main.bpmn,4,
2069,860.1065,32.2775,3042490.283,3042506.94,16.657,,cca_main.bpmn,4,0.6531
2070,871.1731,43.2884,3042523.684,3042532.0055,8.3215,title-for-questionID_4,cca_main.bpmn,4,
2071,865.2177,44.5818,3042540.3135,3042598.597,58.2835,title-for-questionID_4,cca_main.bpmn,4,0.4964
2072,868.6699,36.6683,3042615.2625,3042623.6095,8.347,,cca_main.bpmn,4,
2073,902.8528,54.7382,3042648.634,3042656.9795,8.3455,title-for-questionID_4,cca_main.bpmn,4,
2074,891.372,50.0757,3042665.2715,3042673.588,8.3165,title-for-questionID_4,cca_main.bpmn,4,
2075,897.7873,41.6516,3042681.917,3042690.2515,8.3345,title-for-questionID_4,cca_main.bpmn,4,
2077,890.8007,53.727,3042806.92,3042831.9105,24.9905,title-for-questionID_4,cca_main.bpmn,4,0.688
2078,991.9437,46.8465,3042865.2745,3042898.5935,33.319,title-for-questionID_4,cca_main.bpmn,4,0.5694
2079,1008.2672,46.3667,3042931.9105,3042940.247,8.3365,title-for-questionID_4,cca_main.bpmn,4,
2080,997.8865,56.1593,3042965.234,3042973.5535,8.3195,title-for-questionID_4,cca_main.bpmn,4,
2081,1113.5172,49.285,3043103.669,3043111.9695,8.3005,title-for-questionID_4,cca_main.bpmn,4,
2082,1119.6014,47.0007,3043136.957,3043170.38,33.423,title-for-questionID_4,cca_main.bpmn,4,0.7385
2083,1102.5602,53.9467,3043191.139,3043207.8,16.661,title-for-questionID_4,cca_main.bpmn,4,
2084,1120.5258,34.5573,3043236.9445,3043245.3175,8.373,,cca_main.bpmn,4,
2085,1142.4059,36.1773,3043261.975,3043270.322,8.347,,cca_main.bpmn,4,
2086,1127.8571,40.2959,3043278.6185,3043286.934,8.3155,,cca_main.bpmn,4,
2087,1135.0763,42.2065,3043295.302,3043303.6345,8.3325,title-for-questionID_4,cca_main.bpmn,4,
2089,1139.6651,48.5048,3043395.257,3043420.2605,25.0035,title-for-questionID_4,cca_main.bpmn,4,0.921
2090,958.9303,655.5082,3043728.553,3043736.883,8.33,Participant_1tccln7,cca_main.bpmn,4,
2091,1353.3501,601.0447,3044361.8385,3044370.1645,8.326,cca_3_ratecustomer,cca_main.bpmn,4,
2092,1361.3793,592.0648,3044382.68,3044395.244,12.564,cca_3_ratecustomer,cca_main.bpmn,4,
2093,1370.4458,571.2746,3044428.481,3044436.835,8.354,cca_3_ratecustomer,cca_main.bpmn,4,
2094,681.6234,71.3816,3044586.807,3044670.114,83.307,title-for-questionID_4,cca_main.bpmn,4,0.695
2096,563.3687,38.0904,3044770.1075,3044786.7765,16.669,,cca_main.bpmn,4,0.3389
2097,569.7769,31.4261,3044795.099,3044811.7945,16.6955,,cca_main.bpmn,4,0.1625
2098,563.9211,35.3104,3044824.285,3044861.812,37.527,,cca_main.bpmn,4,0.5988
2099,574.2291,30.5681,3044878.442,3044895.113,16.671,,cca_main.bpmn,4,0.1374
2100,551.3198,36.6505,3044920.0985,3044936.784,16.6855,,cca_main.bpmn,4,1.2833
2102,547.0784,52.3457,3045020.099,3045028.433,8.334,title-for-questionID_4,cca_main.bpmn,4,
2103,532.2395,9.1189,3045057.5845,3045070.089,12.5045,,cca_main.bpmn,4,
2105,647.1575,46.681,3045178.3895,3045186.7195,8.33,title-for-questionID_4,cca_main.bpmn,4,
2106,638.6996,51.2096,3045207.564,3045224.242,16.678,title-for-questionID_4,cca_main.bpmn,4,
2107,641.2669,1.2584,3045236.736,3045245.056,8.32,,cca_main.bpmn,4,
2108,639.2905,47.3931,3045257.555,3045270.0555,12.5005,title-for-questionID_4,cca_main.bpmn,4,
2111,674.5952,36.2149,3045386.7095,3045411.733,25.0235,,cca_main.bpmn,4,1.0379
2112,677.8681,33.0469,3045420.11,3045445.0465,24.9365,,cca_main.bpmn,4,0.2275
2113,667.1976,38.1737,3045457.5385,3045470.0355,12.497,,cca_main.bpmn,4,
2114,686.4923,38.1419,3045495.0225,3045503.353,8.3305,,cca_main.bpmn,4,
2117,749.5099,40.9144,3045657.546,3045670.0205,12.4745,title-for-questionID_4,cca_main.bpmn,4,
2118,742.7914,42.8333,3045711.6705,3045736.7005,25.03,title-for-questionID_4,cca_main.bpmn,4,0.4525
2119,754.6692,46.6604,3045753.3235,3045778.342,25.0185,title-for-questionID_4,cca_main.bpmn,4,0.8626
2120,743.6296,56.4519,3045794.9895,3045803.3505,8.361,title-for-questionID_4,cca_main.bpmn,4,
2121,750.453,52.512,3045811.6825,3045836.6635,24.981,title-for-questionID_4,cca_main.bpmn,4,0.8641
2122,745.8826,61.5049,3045853.3285,3045870.014,16.6855,title-for-questionID_4,cca_main.bpmn,4,0.9576
2123,749.2767,56.7339,3045878.3105,3045920.001,41.6905,title-for-questionID_4,cca_main.bpmn,4,0.7878
2124,754.9481,55.5401,3045928.3255,3045957.5,29.1745,title-for-questionID_4,cca_main.bpmn,4,1.195
2125,661.5802,55.6818,3046011.63,3046019.9625,8.3325,title-for-questionID_4,cca_main.bpmn,4,
2126,668.3256,40.3937,3046036.677,3046044.9965,8.3195,,cca_main.bpmn,4,
2127,666.7237,54.7821,3046053.3255,3046086.6515,33.326,title-for-questionID_4,cca_main.bpmn,4,0.7037
2128,667.9271,38.0386,3046128.315,3046165.8125,37.4975,,cca_main.bpmn,4,1.0791
2130,668.3144,28.649,3046219.975,3046228.287,8.312,,cca_main.bpmn,4,
2131,663.3458,27.2198,3046253.2665,3046261.6145,8.348,,cca_main.bpmn,4,
2133,653.4576,42.4383,3046311.612,3046319.9265,8.3145,title-for-questionID_4,cca_main.bpmn,4,
2134,669.2073,34.6723,3046336.592,3046353.2565,16.6645,,cca_main.bpmn,4,0.4701
2135,664.4304,34.8324,3046394.976,3046461.583,66.607,,cca_main.bpmn,4,0.7965
2136,670.439,34.3041,3046474.088,3046486.5885,12.5005,,cca_main.bpmn,4,
2138,793.9142,34.1346,3046586.5975,3046594.9205,8.323,,cca_main.bpmn,4,
2139,778.802,37.0427,3046603.2405,3046611.6095,8.369,,cca_main.bpmn,4,
2141,802.7678,46.7823,3046719.8975,3046744.895,24.9975,title-for-questionID_4,cca_main.bpmn,4,0.7119
2142,798.3945,52.483,3046753.23,3046794.891,41.661,title-for-questionID_4,cca_main.bpmn,4,0.8381
2143,792.5311,55.326,3046811.557,3046844.8685,33.3115,title-for-questionID_4,cca_main.bpmn,4,0.4745
2144,797.5517,50.0419,3046853.2,3046861.5335,8.3335,title-for-questionID_4,cca_main.bpmn,4,
2145,793,55.5356,3046869.882,3046878.2135,8.3315,title-for-questionID_4,cca_main.bpmn,4,
2146,797.7116,53.0788,3046894.8765,3046961.5335,66.657,title-for-questionID_4,cca_main.bpmn,4,1.0351
2147,752.3629,59.2993,3046986.5455,3046994.882,8.3365,title-for-questionID_4,cca_main.bpmn,4,
2148,765.2509,58.3439,3047011.5405,3047019.876,8.3355,title-for-questionID_4,cca_main.bpmn,4,
2149,760.613,56.7799,3047028.192,3047053.244,25.052,title-for-questionID_4,cca_main.bpmn,4,0.7709
2150,753.9262,57.4565,3047061.574,3047069.899,8.325,title-for-questionID_4,cca_main.bpmn,4,
2151,752.6175,62.2428,3047103.199,3047136.53,33.331,title-for-questionID_4,cca_main.bpmn,4,0.5704
2152,686.8326,116.1069,3047336.5255,3047344.8765,8.351,option-answer-for-questionID_4_option_I don't know,cca_main.bpmn,4,
2154,773.3193,19.8145,3047494.818,3047507.332,12.514,,cca_main.bpmn,4,
2155,761.9781,30.7958,3047519.8145,3047536.485,16.6705,,cca_main.bpmn,4,1.2793
2156,760.4424,35.8736,3047544.8305,3047561.472,16.6415,,cca_main.bpmn,4,0.4695
2157,765.795,30.635,3047569.8335,3047603.139,33.3055,,cca_main.bpmn,4,0.712
2160,813.7375,53.2998,3047778.1235,3047903.085,124.9615,title-for-questionID_4,cca_main.bpmn,4,1.0736
2161,811.1415,54.977,3047911.435,3047919.781,8.346,title-for-questionID_4,cca_main.bpmn,4,
2162,860.0273,29.9506,3047969.756,3047978.089,8.333,,cca_main.bpmn,4,
2163,866.017,14.1646,3047994.767,3048003.0915,8.3245,,cca_main.bpmn,4,
2164,852.1098,42.1181,3048036.4055,3048044.746,8.3405,title-for-questionID_4,cca_main.bpmn,4,
2165,867.2008,44.7654,3048069.748,3048078.083,8.335,title-for-questionID_4,cca_main.bpmn,4,
